12
1 0 .5 0 0 0 0 0 0 0 0 .5 0
2 .2 0 0 0 0 0 0 0 .2 .2 .2 .2
3 0 0 0 .2 .2 0 .2 .2 0 0 0 .2
4 0 0 .333333333333333 0 .333333333333333 0 0 0 .333333333333333 0 0 0
5 0 0 .2 .2 0 .2 .2 0 .2 0 0 0
6 0 0 0 0 .5 0 .5 0 0 0 0 0
7 0 0 .25 0 .25 .25 0 .25 0 0 0 0
8 0 0 .5 0 0 0 .5 0 0 0 0 0
9 0 .333333333333333 0 .333333333333333 .333333333333333 0 0 0 0 0 0 0
10 0 .5 0 0 0 0 0 0 0 0 0 .5
11 .333333333333333 .333333333333333 0 0 0 0 0 0 0 0 0 .333333333333333
12 0 .25 .25 0 0 0 0 0 0 .25 .25 0
